DOIs,api_add,times_cited,recent_citations,highly_cited_1,highly_cited_5,highly_cited_10,relative_citation_ratio,field_citation_ratio,license
10.5325/intelitestud.18.1.0028,"{'doi': '10.5325/intelitestud.18.1.0028', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/bf02438726,"{'doi': '10.1007/bf02438726', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': 0.0, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,0.0,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1016/s0015-6264(66)80647-8,"{'doi': '10.1016/s0015-6264(66)80647-8', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.3233/cbm-181218,"{'doi': '10.3233/cbm-181218', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1196/annals.1404.009,"{'doi': '10.1196/annals.1404.009', 'times_cited': 15, 'recent_citations': 5, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 0.26, 'field_citation_ratio': 1.0, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",15.0,5.0,False,False,False,0.26,1.0,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1057/978-1-137-51560-5,"{'doi': '10.1057/978-1-137-51560-5', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.3103/s1068366615020166,"{'doi': '10.3103/s1068366615020166', 'times_cited': 4, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': 1.08, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",4.0,1.0,False,False,False,,1.08,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1016/j.pedhc.2017.12.009,"{'doi': '10.1016/j.pedhc.2017.12.009', 'times_cited': 2, 'recent_citations': 2, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",2.0,2.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1163/9789004206106_eifo_sim_5844,,,,,,,,,
10.1117/12.685230,"{'doi': '10.1117/12.685230', 'times_cited': 2, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",2.0,1.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1038/scientificamerican07011904-18cbuild,"{'doi': '10.1038/scientificamerican07011904-18cbuild', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1103/physrev.100.1146,"{'doi': '10.1103/physrev.100.1146', 'times_cited': 54, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",54.0,1.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1353/book.21981,"{'doi': '10.1353/book.21981', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.2307/2222473,"{'doi': '10.2307/2222473', 'times_cited': 6, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",6.0,1.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
